2024-08-14 18:20:59.7237622,2024-08-14 18:21:07.2193598,7495.5976
2024-08-14 18:20:59.6235026,2024-08-14 18:21:07.2223091,7598.8065
2024-08-14 18:20:57.4236832,2024-08-14 18:21:07.2235746,9799.8914
2024-08-14 18:20:59.3226562,2024-08-14 18:21:07.2240332,7901.377
2024-08-14 18:21:02.3231568,2024-08-14 18:21:07.2256245,4902.4677
2024-08-14 18:21:05.1236422,2024-08-14 18:21:07.2274648,2103.8226
2024-08-14 18:21:05.6220273,2024-08-14 18:21:07.2281158,1606.0885
2024-08-14 18:21:02.8221043,2024-08-14 18:21:07.2322015,4410.0972
2024-08-14 18:21:06.3225564,2024-08-14 18:21:07.3713571,1048.8007
2024-08-14 18:21:07.2019148,2024-08-14 18:21:07.5704843,368.5695
2024-08-14 18:21:07.2078913,2024-08-14 18:21:07.5945781,386.6868
2024-08-14 18:21:07.3060120,2024-08-14 18:21:07.6707676,364.7556
2024-08-14 18:21:07.4062358,2024-08-14 18:21:07.7802152,373.9794
2024-08-14 18:21:07.5064577,2024-08-14 18:21:07.8798033,373.3456
2024-08-14 18:21:07.6057450,2024-08-14 18:21:07.9776904,371.9454
2024-08-14 18:21:07.7059788,2024-08-14 18:21:08.0968079,390.8291
2024-08-14 18:21:07.8062474,2024-08-14 18:21:08.1901064,383.859
2024-08-14 18:21:07.9066352,2024-08-14 18:21:08.2783596,371.7244
2024-08-14 18:21:08.0058065,2024-08-14 18:21:08.3887412,382.9347
2024-08-14 18:21:08.1060333,2024-08-14 18:21:08.5038415,397.8082
2024-08-14 18:21:08.2063052,2024-08-14 18:21:08.6257744,419.4692
2024-08-14 18:21:08.3066512,2024-08-14 18:21:08.6915862,384.935
2024-08-14 18:21:08.4057966,2024-08-14 18:21:08.7753358,369.5392
2024-08-14 18:21:08.5060182,2024-08-14 18:21:08.8773762,371.358
2024-08-14 18:21:08.6063624,2024-08-14 18:21:08.9717687,365.4063
2024-08-14 18:21:08.7065881,2024-08-14 18:21:09.1011128,394.5247
2024-08-14 18:21:08.8057650,2024-08-14 18:21:09.1768473,371.0823
2024-08-14 18:21:08.9061417,2024-08-14 18:21:09.2740431,367.9014
2024-08-14 18:21:09.0063915,2024-08-14 18:21:09.3665327,360.1412
2024-08-14 18:21:09.1066220,2024-08-14 18:21:09.4745919,367.9699
2024-08-14 18:21:09.2058009,2024-08-14 18:21:09.6100946,404.2937
2024-08-14 18:21:09.3061573,2024-08-14 18:21:09.6788254,372.6681
2024-08-14 18:21:09.4064680,2024-08-14 18:21:09.7577440,351.276
2024-08-14 18:21:09.5056294,2024-08-14 18:21:09.8821640,376.5346
2024-08-14 18:21:09.6059714,2024-08-14 18:21:09.9893935,383.4221
2024-08-14 18:21:09.7062039,2024-08-14 18:21:10.0969066,390.7027
2024-08-14 18:21:09.8064409,2024-08-14 18:21:10.1710119,364.571
2024-08-14 18:21:09.9057355,2024-08-14 18:21:10.2819524,376.2169
2024-08-14 18:21:10.0059621,2024-08-14 18:21:10.3775521,371.59
2024-08-14 18:21:10.1061939,2024-08-14 18:21:10.4876507,381.4568
2024-08-14 18:21:10.2064905,2024-08-14 18:21:10.5765016,370.0111
2024-08-14 18:21:10.3057931,2024-08-14 18:21:10.6740138,368.2207
2024-08-14 18:21:10.4060835,2024-08-14 18:21:10.7738657,367.7822
2024-08-14 18:21:10.5063181,2024-08-14 18:21:10.8734309,367.1128
2024-08-14 18:21:10.6067123,2024-08-14 18:21:10.9587968,352.0845
2024-08-14 18:21:10.7058860,2024-08-14 18:21:11.0915237,385.6377
2024-08-14 18:21:10.8061444,2024-08-14 18:21:11.1746974,368.553
2024-08-14 18:21:10.9066570,2024-08-14 18:21:11.2977556,391.0986
2024-08-14 18:21:11.0058333,2024-08-14 18:21:11.3606480,354.8147
2024-08-14 18:21:11.1063387,2024-08-14 18:21:11.4757249,369.3862
2024-08-14 18:21:11.2065613,2024-08-14 18:21:11.6113660,404.8047
2024-08-14 18:21:11.3058537,2024-08-14 18:21:11.6717542,365.9005
2024-08-14 18:21:11.4061400,2024-08-14 18:21:11.7583133,352.1733
2024-08-14 18:21:11.5057953,2024-08-14 18:21:11.8991323,393.337
2024-08-14 18:21:11.6061357,2024-08-14 18:21:11.9647479,358.6122
2024-08-14 18:21:11.7063577,2024-08-14 18:21:12.0894672,383.1095
2024-08-14 18:21:11.8066187,2024-08-14 18:21:12.1887706,382.1519
2024-08-14 18:21:11.9057882,2024-08-14 18:21:12.2835170,377.7288
2024-08-14 18:21:12.0060103,2024-08-14 18:21:12.3860539,380.0436
2024-08-14 18:21:12.1062434,2024-08-14 18:21:12.4681861,361.9427
2024-08-14 18:21:12.2064663,2024-08-14 18:21:12.5609767,354.5104
2024-08-14 18:21:12.3057554,2024-08-14 18:21:12.6761220,370.3666
2024-08-14 18:21:12.4059740,2024-08-14 18:21:12.7784061,372.4321
2024-08-14 18:21:12.5061983,2024-08-14 18:21:12.8858940,379.6957
2024-08-14 18:21:12.6065444,2024-08-14 18:21:12.9830005,376.4561
2024-08-14 18:21:12.7057227,2024-08-14 18:21:13.0904916,384.7689
2024-08-14 18:21:12.8059582,2024-08-14 18:21:13.1883722,382.414
2024-08-14 18:21:12.9061893,2024-08-14 18:21:13.2807690,374.5797
2024-08-14 18:21:13.0065275,2024-08-14 18:21:13.3855231,378.9956
2024-08-14 18:21:13.1057276,2024-08-14 18:21:13.4875335,381.8059
2024-08-14 18:21:13.2059547,2024-08-14 18:21:13.6403219,434.3672
2024-08-14 18:21:13.3062997,2024-08-14 18:21:13.7029777,396.678
2024-08-14 18:21:13.4065321,2024-08-14 18:21:13.7536403,347.1082
2024-08-14 18:21:13.5057343,2024-08-14 18:21:13.8710477,365.3134
2024-08-14 18:21:13.6060830,2024-08-14 18:21:13.9839836,377.9006
2024-08-14 18:21:13.7057709,2024-08-14 18:21:14.0788368,373.0659
2024-08-14 18:21:13.8059995,2024-08-14 18:21:14.1785647,372.5652
2024-08-14 18:21:13.9062563,2024-08-14 18:21:14.2773203,371.064
2024-08-14 18:21:14.0066142,2024-08-14 18:21:14.3719183,365.3041
2024-08-14 18:21:14.1057938,2024-08-14 18:21:14.4720320,366.2382
2024-08-14 18:21:14.2060908,2024-08-14 18:21:14.6040261,397.9353
2024-08-14 18:21:14.3065143,2024-08-14 18:21:14.6666178,360.1035
2024-08-14 18:21:14.4057032,2024-08-14 18:21:14.7959068,390.2036
2024-08-14 18:21:14.5059649,2024-08-14 18:21:14.9112540,405.2891
2024-08-14 18:21:14.6063159,2024-08-14 18:21:14.9751518,368.8359
2024-08-14 18:21:14.7065740,2024-08-14 18:21:15.0752911,368.7171
2024-08-14 18:21:14.8057487,2024-08-14 18:21:15.1950484,389.2997
2024-08-14 18:21:14.9059815,2024-08-14 18:21:15.2879667,381.9852
2024-08-14 18:21:15.0064140,2024-08-14 18:21:15.3923475,385.9335
2024-08-14 18:21:15.1067059,2024-08-14 18:21:15.4759472,369.2413
2024-08-14 18:21:15.2058786,2024-08-14 18:21:15.5751765,369.2979
2024-08-14 18:21:15.3062296,2024-08-14 18:21:15.7536188,447.3892
2024-08-14 18:21:15.4064518,2024-08-14 18:21:15.7891824,382.7306
2024-08-14 18:21:15.5056344,2024-08-14 18:21:15.8992060,393.5716
2024-08-14 18:21:15.6059712,2024-08-14 18:21:15.9809552,374.984
2024-08-14 18:21:15.7061951,2024-08-14 18:21:16.1043567,398.1616
2024-08-14 18:21:15.8064569,2024-08-14 18:21:16.1970444,390.5875
2024-08-14 18:21:15.9056809,2024-08-14 18:21:16.2750711,369.3902
2024-08-14 18:21:16.0060232,2024-08-14 18:21:16.3935249,387.5017
2024-08-14 18:21:16.1062455,2024-08-14 18:21:16.4800685,373.823
2024-08-14 18:21:16.2065040,2024-08-14 18:21:16.5621148,355.6108
2024-08-14 18:21:16.3058309,2024-08-14 18:21:16.6881231,382.2922
2024-08-14 18:21:16.4060676,2024-08-14 18:21:16.7805267,374.4591
2024-08-14 18:21:16.5063064,2024-08-14 18:21:16.8835027,377.1963
2024-08-14 18:21:16.6065575,2024-08-14 18:21:17.0093459,402.7884
2024-08-14 18:21:16.7058773,2024-08-14 18:21:17.0789103,373.033
2024-08-14 18:21:16.8061201,2024-08-14 18:21:17.1774706,371.3505
2024-08-14 18:21:16.9063637,2024-08-14 18:21:17.3063468,399.9831
2024-08-14 18:21:17.0057181,2024-08-14 18:21:17.3873164,381.5983
2024-08-14 18:21:17.1059928,2024-08-14 18:21:17.4799416,373.9488
2024-08-14 18:21:17.2062295,2024-08-14 18:21:17.5830990,376.8695
2024-08-14 18:21:17.3066200,2024-08-14 18:21:17.6843022,377.6822
2024-08-14 18:21:17.4058051,2024-08-14 18:21:17.7785777,372.7726
2024-08-14 18:21:17.5060757,2024-08-14 18:21:17.8728261,366.7504
2024-08-14 18:21:17.6063163,2024-08-14 18:21:17.9726756,366.3593
2024-08-14 18:21:17.7066734,2024-08-14 18:21:18.0798367,373.1633
2024-08-14 18:21:17.8058602,2024-08-14 18:21:18.1874341,381.5739
2024-08-14 18:21:17.9061300,2024-08-14 18:21:18.2872434,381.1134
2024-08-14 18:21:18.0065274,2024-08-14 18:21:18.3759078,369.3804
2024-08-14 18:21:18.1057157,2024-08-14 18:21:18.4735657,367.85
2024-08-14 18:21:18.2059509,2024-08-14 18:21:18.5820686,376.1177
2024-08-14 18:21:18.3062886,2024-08-14 18:21:18.7022421,395.9535
2024-08-14 18:21:18.4065819,2024-08-14 18:21:18.7919956,385.4137
2024-08-14 18:21:18.5057565,2024-08-14 18:21:18.8899070,384.1505
2024-08-14 18:21:18.6059780,2024-08-14 18:21:18.9985217,392.5437
2024-08-14 18:21:18.7063200,2024-08-14 18:21:19.0854447,379.1247
2024-08-14 18:21:18.8065533,2024-08-14 18:21:19.1908455,384.2922
2024-08-14 18:21:18.9057329,2024-08-14 18:21:19.2967376,391.0047
2024-08-14 18:21:19.0060991,2024-08-14 18:21:19.3806931,374.594
2024-08-14 18:21:19.1063282,2024-08-14 18:21:19.4747657,368.4375
2024-08-14 18:21:19.2065589,2024-08-14 18:21:19.5790073,372.4484
2024-08-14 18:21:19.3058797,2024-08-14 18:21:19.6905358,384.6561
2024-08-14 18:21:19.4061049,2024-08-14 18:21:19.8098750,403.7701
2024-08-14 18:21:19.5063210,2024-08-14 18:21:19.8667887,360.4677
2024-08-14 18:21:19.6065495,2024-08-14 18:21:19.9848041,378.2546
2024-08-14 18:21:19.7058454,2024-08-14 18:21:20.0946801,388.8347
2024-08-14 18:21:19.8061051,2024-08-14 18:21:20.1756994,369.5943
2024-08-14 18:21:19.9063269,2024-08-14 18:21:20.2906620,384.3351
2024-08-14 18:21:20.0056335,2024-08-14 18:21:20.4042547,398.6212
2024-08-14 18:21:20.1058581,2024-08-14 18:21:20.5064158,400.5577
2024-08-14 18:21:20.2060877,2024-08-14 18:21:20.5503117,344.224
2024-08-14 18:21:20.3063087,2024-08-14 18:21:20.6912928,384.9841
2024-08-14 18:21:20.4065303,2024-08-14 18:21:20.8215225,414.9922
2024-08-14 18:21:20.5057055,2024-08-14 18:21:20.8949334,389.2279
2024-08-14 18:21:20.6059686,2024-08-14 18:21:20.9522911,346.3225
2024-08-14 18:21:20.7063283,2024-08-14 18:21:21.0968010,390.4727
2024-08-14 18:21:20.8065578,2024-08-14 18:21:21.1854609,378.9031
2024-08-14 18:21:20.9058320,2024-08-14 18:21:21.2803747,374.5427
2024-08-14 18:21:21.0061848,2024-08-14 18:21:21.3811937,375.0089
2024-08-14 18:21:21.1064136,2024-08-14 18:21:21.4837288,377.3152
2024-08-14 18:21:21.2066428,2024-08-14 18:21:21.5795987,372.9559
2024-08-14 18:21:21.3058213,2024-08-14 18:21:21.6724920,366.6707
2024-08-14 18:21:21.4061817,2024-08-14 18:21:21.7596085,353.4268
2024-08-14 18:21:21.5064116,2024-08-14 18:21:21.8782193,371.8077
2024-08-14 18:21:21.6066385,2024-08-14 18:21:21.9973769,390.7384
2024-08-14 18:21:21.7059379,2024-08-14 18:21:22.0995302,393.5923
2024-08-14 18:21:21.8061904,2024-08-14 18:21:22.1963471,390.1567
2024-08-14 18:21:21.9063954,2024-08-14 18:21:22.2817568,375.3614
2024-08-14 18:21:22.0056933,2024-08-14 18:21:22.3832680,377.5747
2024-08-14 18:21:22.1058659,2024-08-14 18:21:22.4916874,385.8215
2024-08-14 18:21:22.2060910,2024-08-14 18:21:22.5686605,362.5695
2024-08-14 18:21:22.3063225,2024-08-14 18:21:22.7126599,406.3374
2024-08-14 18:21:22.4066692,2024-08-14 18:21:22.7767806,370.1114
2024-08-14 18:21:22.5058491,2024-08-14 18:21:22.8779212,372.0721
2024-08-14 18:21:22.6060925,2024-08-14 18:21:22.9635963,357.5038
2024-08-14 18:21:22.7063905,2024-08-14 18:21:23.0956654,389.2749
2024-08-14 18:21:22.8066123,2024-08-14 18:21:23.1918344,385.2221
2024-08-14 18:21:22.9057878,2024-08-14 18:21:23.2679986,362.2108
2024-08-14 18:21:23.0061278,2024-08-14 18:21:23.3796824,373.5546
2024-08-14 18:21:23.1063565,2024-08-14 18:21:23.4971549,390.7984
2024-08-14 18:21:23.2065788,2024-08-14 18:21:23.5719468,365.368
2024-08-14 18:21:23.3057587,2024-08-14 18:21:23.6958782,390.1195
2024-08-14 18:21:23.4061115,2024-08-14 18:21:23.7571282,351.0167
2024-08-14 18:21:23.5063077,2024-08-14 18:21:23.8959948,389.6871
2024-08-14 18:21:23.6065325,2024-08-14 18:21:23.9696121,363.0796
2024-08-14 18:21:23.7058356,2024-08-14 18:21:24.0818005,375.9649
2024-08-14 18:21:23.8060654,2024-08-14 18:21:24.1885803,382.5149
2024-08-14 18:21:23.9062866,2024-08-14 18:21:24.2811960,374.9094
2024-08-14 18:21:24.0066256,2024-08-14 18:21:24.3748700,368.2444
2024-08-14 18:21:24.1057979,2024-08-14 18:21:24.4752475,369.4496
2024-08-14 18:21:24.2060231,2024-08-14 18:21:24.5742400,368.2169
2024-08-14 18:21:24.3062546,2024-08-14 18:21:24.6849937,378.7391
2024-08-14 18:21:24.4066150,2024-08-14 18:21:24.7935471,386.9321
2024-08-14 18:21:24.5057978,2024-08-14 18:21:24.9306959,424.8981
2024-08-14 18:21:24.6060266,2024-08-14 18:21:24.9658379,359.8113
2024-08-14 18:21:24.7063607,2024-08-14 18:21:25.1059894,399.6287
2024-08-14 18:21:24.8065870,2024-08-14 18:21:25.2252141,418.6271
2024-08-14 18:21:24.9057578,2024-08-14 18:21:25.3051683,399.4105
2024-08-14 18:21:25.0059771,2024-08-14 18:21:25.3681120,362.1349
2024-08-14 18:21:25.1063477,2024-08-14 18:21:25.4814258,375.0781
2024-08-14 18:21:25.2065753,2024-08-14 18:21:25.5905901,384.0148
2024-08-14 18:21:25.3057512,2024-08-14 18:21:25.6727951,367.0439
2024-08-14 18:21:25.4060973,2024-08-14 18:21:25.7629391,356.8418
2024-08-14 18:21:25.5063197,2024-08-14 18:21:25.8869728,380.6531
2024-08-14 18:21:25.6065424,2024-08-14 18:21:26.0015293,394.9869
2024-08-14 18:21:25.7058294,2024-08-14 18:21:26.1081109,402.2815
2024-08-14 18:21:25.8060521,2024-08-14 18:21:26.1789999,372.9478
2024-08-14 18:21:25.9062839,2024-08-14 18:21:26.2662584,359.9745
2024-08-14 18:21:26.0065057,2024-08-14 18:21:26.4336348,427.1291
2024-08-14 18:21:26.1057972,2024-08-14 18:21:26.4730404,367.2432
2024-08-14 18:21:26.2060225,2024-08-14 18:21:26.5721004,366.0779
2024-08-14 18:21:26.3062104,2024-08-14 18:21:26.6729724,366.762
2024-08-14 18:21:26.4065851,2024-08-14 18:21:26.7776463,371.0612
2024-08-14 18:21:26.5062239,2024-08-14 18:21:26.8768309,370.607
2024-08-14 18:21:26.6064921,2024-08-14 18:21:26.9861912,379.6991
2024-08-14 18:21:26.7058512,2024-08-14 18:21:27.0749272,369.076
2024-08-14 18:21:26.8060867,2024-08-14 18:21:27.1875684,381.4817
2024-08-14 18:21:26.9063187,2024-08-14 18:21:27.2993956,393.0769
2024-08-14 18:21:27.0065480,2024-08-14 18:21:27.3664471,359.8991
2024-08-14 18:21:27.1058517,2024-08-14 18:21:27.4939134,388.0617
2024-08-14 18:21:27.2060869,2024-08-14 18:21:27.5762677,370.1808
2024-08-14 18:21:27.3063164,2024-08-14 18:21:27.6960747,389.7583
2024-08-14 18:21:27.4056287,2024-08-14 18:21:27.8174527,411.824
2024-08-14 18:21:27.5058658,2024-08-14 18:21:27.9067146,400.8488
2024-08-14 18:21:27.6061081,2024-08-14 18:21:27.9764135,370.3054
2024-08-14 18:21:27.7064707,2024-08-14 18:21:28.1140897,407.619
2024-08-14 18:21:27.8056294,2024-08-14 18:21:28.2056888,400.0594
2024-08-14 18:21:27.9058702,2024-08-14 18:21:28.2700697,364.1995
2024-08-14 18:21:28.0061280,2024-08-14 18:21:28.3969001,390.7721
2024-08-14 18:21:28.1064714,2024-08-14 18:21:28.4855359,379.0645
2024-08-14 18:21:28.2056224,2024-08-14 18:21:28.5674618,361.8394
2024-08-14 18:21:28.3058483,2024-08-14 18:21:28.6872453,381.397
2024-08-14 18:21:28.4062054,2024-08-14 18:21:28.8067568,400.5514
2024-08-14 18:21:28.5064307,2024-08-14 18:21:28.8788159,372.3852
2024-08-14 18:21:28.6066501,2024-08-14 18:21:28.9788840,372.2339
2024-08-14 18:21:28.7058249,2024-08-14 18:21:29.0931951,387.3702
2024-08-14 18:21:28.8060551,2024-08-14 18:21:29.2095279,403.4728
2024-08-14 18:21:28.9062957,2024-08-14 18:21:29.2781698,371.8741
2024-08-14 18:21:29.0065659,2024-08-14 18:21:29.3705805,364.0146
2024-08-14 18:21:29.1058562,2024-08-14 18:21:29.4717140,365.8578
2024-08-14 18:21:29.2060925,2024-08-14 18:21:29.5807460,374.6535
2024-08-14 18:21:29.3063284,2024-08-14 18:21:29.6809844,374.656
2024-08-14 18:21:29.4056379,2024-08-14 18:21:29.7698090,364.1711
2024-08-14 18:21:29.5058780,2024-08-14 18:21:29.8775487,371.6707
2024-08-14 18:21:29.6061026,2024-08-14 18:21:29.9773488,371.2462
2024-08-14 18:21:29.7063359,2024-08-14 18:21:30.0913626,385.0267
2024-08-14 18:21:29.8056374,2024-08-14 18:21:30.1706048,364.9674
2024-08-14 18:21:29.9058715,2024-08-14 18:21:30.3005769,394.7054
2024-08-14 18:21:30.0061111,2024-08-14 18:21:30.3757130,369.6019
2024-08-14 18:21:30.1064572,2024-08-14 18:21:30.4765909,370.1337
2024-08-14 18:21:30.2056364,2024-08-14 18:21:30.5635984,357.962
2024-08-14 18:21:30.3059968,2024-08-14 18:21:30.6960270,390.0302
2024-08-14 18:21:30.4064265,2024-08-14 18:21:30.7731465,366.72
2024-08-14 18:21:30.5066608,2024-08-14 18:21:30.9359861,429.3253
2024-08-14 18:21:30.6058414,2024-08-14 18:21:30.9556042,349.7628
2024-08-14 18:21:30.7060746,2024-08-14 18:21:31.0801370,374.0624
2024-08-14 18:21:30.8065302,2024-08-14 18:21:31.1721587,365.6285
2024-08-14 18:21:30.9058438,2024-08-14 18:21:31.2809856,375.1418
2024-08-14 18:21:31.0060863,2024-08-14 18:21:31.3713202,365.2339
2024-08-14 18:21:31.1066045,2024-08-14 18:21:31.4812007,374.5962
2024-08-14 18:21:31.2059485,2024-08-14 18:21:31.6001677,394.2192
2024-08-14 18:21:31.3062267,2024-08-14 18:21:31.7059368,399.7101
2024-08-14 18:21:31.4066361,2024-08-14 18:21:31.7756882,369.0521
2024-08-14 18:21:31.5058095,2024-08-14 18:21:31.8797364,373.9269
2024-08-14 18:21:31.6060830,2024-08-14 18:21:31.9839678,377.8848
2024-08-14 18:21:31.7064590,2024-08-14 18:21:32.0909547,384.4957
2024-08-14 18:21:31.8059646,2024-08-14 18:21:32.1695287,363.5641
2024-08-14 18:21:31.9063648,2024-08-14 18:21:32.2874010,381.0362
2024-08-14 18:21:32.0056802,2024-08-14 18:21:32.3707310,365.0508
2024-08-14 18:21:32.1062178,2024-08-14 18:21:32.4834136,377.1958
2024-08-14 18:21:32.2065660,2024-08-14 18:21:32.5640868,357.5208
2024-08-14 18:21:32.3058178,2024-08-14 18:21:32.6741405,368.3227
2024-08-14 18:21:32.4063268,2024-08-14 18:21:32.7757402,369.4134
2024-08-14 18:21:32.5066383,2024-08-14 18:21:32.8916697,385.0314
2024-08-14 18:21:32.6058297,2024-08-14 18:21:32.9594141,353.5844
2024-08-14 18:21:32.7060618,2024-08-14 18:21:33.0958475,389.7857
2024-08-14 18:21:32.8065331,2024-08-14 18:21:33.1866836,380.1505
2024-08-14 18:21:32.9057945,2024-08-14 18:21:33.2842876,378.4931
2024-08-14 18:21:33.0062037,2024-08-14 18:21:33.3713653,365.1616
2024-08-14 18:21:33.1056664,2024-08-14 18:21:33.4840576,378.3912
2024-08-14 18:21:33.2060174,2024-08-14 18:21:33.5586617,352.6443
2024-08-14 18:21:33.3063694,2024-08-14 18:21:33.6742366,367.8672
2024-08-14 18:21:33.4056708,2024-08-14 18:21:33.7804439,374.7731
