ts_in,ts_out,JointPosition1,JointPosition2,JointPosition3,JointPosition4,JointPosition5,JointPosition6,JointPosition7,GripperData_Width,GripperData_Speed
2024-08-12 20:05:25.6477495,2024-08-12 20:05:25.6520431,5.8E-05,-0.785319,6E-06,-2.355979,7.5E-05,1.571081,0.785601,0.01,0.01
2024-08-12 20:05:25.6401035,2024-08-12 20:05:25.6520645,5.8E-05,-0.785319,6E-06,-2.355979,7.5E-05,1.571081,0.785601,0.01,0.01
2024-08-12 20:05:25.6598517,2024-08-12 20:05:25.6600201,5.4E-05,-0.785318,9E-06,-2.355974,7.3E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:25.6679072,2024-08-12 20:05:25.6680989,5.5E-05,-0.78532,1.1E-05,-2.355974,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:25.6800170,2024-08-12 20:05:25.6801698,5.5E-05,-0.785316,6E-06,-2.355979,7.1E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:25.6880834,2024-08-12 20:05:25.6882474,5.8E-05,-0.785323,1.1E-05,-2.355977,7.4E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:25.7002038,2024-08-12 20:05:25.7003845,5.7E-05,-0.785316,1.1E-05,-2.355971,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:25.7082659,2024-08-12 20:05:25.7084409,5.3E-05,-0.785318,9E-06,-2.355977,7.3E-05,1.571079,0.785597,0.01,0.01
2024-08-12 20:05:25.7203823,2024-08-12 20:05:25.7205502,5.3E-05,-0.785318,9E-06,-2.355971,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:25.7284353,2024-08-12 20:05:25.7285863,5.5E-05,-0.785318,9E-06,-2.355977,7.3E-05,1.571078,0.785601,0.01,0.01
2024-08-12 20:05:25.7405503,2024-08-12 20:05:25.7407272,5.8E-05,-0.78532,1.1E-05,-2.355971,7.3E-05,1.571079,0.785601,0.01,0.01
2024-08-12 20:05:25.7486093,2024-08-12 20:05:25.7487669,6E-05,-0.78532,1.1E-05,-2.355971,7.3E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:25.7586728,2024-08-12 20:05:25.7588488,5.5E-05,-0.785321,7E-06,-2.355974,7.4E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:25.7667291,2024-08-12 20:05:25.7669001,5.8E-05,-0.78532,9E-06,-2.355974,7.3E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:25.7788517,2024-08-12 20:05:25.7790260,5.8E-05,-0.785315,6E-06,-2.355974,7.5E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:25.7869103,2024-08-12 20:05:25.7870942,5.3E-05,-0.785318,9E-06,-2.355977,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:25.7990235,2024-08-12 20:05:25.7991931,5.2E-05,-0.785318,1.1E-05,-2.355977,7.1E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:25.8070885,2024-08-12 20:05:25.8072772,5.4E-05,-0.785318,1.1E-05,-2.355971,7.2E-05,1.57108,0.785605,0.01,0.01
2024-08-12 20:05:25.8192001,2024-08-12 20:05:25.8193662,5.5E-05,-0.785315,1.1E-05,-2.355974,7.3E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:25.8272643,2024-08-12 20:05:25.8274700,5.2E-05,-0.78532,1.1E-05,-2.355974,7.4E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:25.8393927,2024-08-12 20:05:25.8396777,5.5E-05,-0.785323,9E-06,-2.355977,7.2E-05,1.571082,0.785597,0.01,0.01
2024-08-12 20:05:25.8474440,2024-08-12 20:05:25.8476056,5.5E-05,-0.785318,1.1E-05,-2.355977,7.4E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:25.8595600,2024-08-12 20:05:25.8597451,5.8E-05,-0.785318,9E-06,-2.355974,7.2E-05,1.571079,0.785602,0.01,0.01
2024-08-12 20:05:25.8676201,2024-08-12 20:05:25.8677976,5.3E-05,-0.785316,9E-06,-2.355974,7.3E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:25.8797421,2024-08-12 20:05:25.8799170,5.5E-05,-0.785318,1.4E-05,-2.355974,7.3E-05,1.571078,0.785603,0.01,0.01
2024-08-12 20:05:25.8877971,2024-08-12 20:05:25.8879601,5.5E-05,-0.785318,1.1E-05,-2.355974,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:25.8999248,2024-08-12 20:05:25.9001367,5.5E-05,-0.785318,9E-06,-2.355971,7.4E-05,1.571082,0.785603,0.01,0.01
2024-08-12 20:05:25.9079766,2024-08-12 20:05:25.9081532,5.3E-05,-0.78532,6E-06,-2.355974,7.4E-05,1.571079,0.785604,0.01,0.01
2024-08-12 20:05:25.9200909,2024-08-12 20:05:25.9202615,5.8E-05,-0.785318,1.1E-05,-2.355969,7.3E-05,1.571078,0.785603,0.01,0.01
2024-08-12 20:05:25.9281483,2024-08-12 20:05:25.9283079,5.8E-05,-0.785318,9E-06,-2.355969,7.4E-05,1.571078,0.785603,0.01,0.01
2024-08-12 20:05:25.9402643,2024-08-12 20:05:25.9404381,5.6E-05,-0.785318,9E-06,-2.355971,7.4E-05,1.571081,0.785604,0.01,0.01
2024-08-12 20:05:25.9483215,2024-08-12 20:05:25.9484777,5.8E-05,-0.78532,1.1E-05,-2.355977,7.4E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:25.9604391,2024-08-12 20:05:25.9606025,5.5E-05,-0.785316,7E-06,-2.355977,7.4E-05,1.571077,0.785598,0.01,0.01
2024-08-12 20:05:25.9686328,2024-08-12 20:05:25.9688296,5.5E-05,-0.785323,9E-06,-2.355979,7.3E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:25.9786714,2024-08-12 20:05:25.9788253,5.5E-05,-0.78532,9E-06,-2.355971,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:25.9867440,2024-08-12 20:05:25.9869201,5.5E-05,-0.785316,1.1E-05,-2.355976,7.4E-05,1.571079,0.785597,0.01,0.01
2024-08-12 20:05:25.9988784,2024-08-12 20:05:25.9990932,5.6E-05,-0.785318,1.1E-05,-2.355971,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:26.0069230,2024-08-12 20:05:26.0070743,5.8E-05,-0.785318,9E-06,-2.355977,7.4E-05,1.57108,0.785601,0.01,0.01
2024-08-12 20:05:26.0190332,2024-08-12 20:05:26.0192048,5.3E-05,-0.78532,9E-06,-2.355977,7.5E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:26.0270941,2024-08-12 20:05:26.0272533,5.5E-05,-0.785323,1.1E-05,-2.355979,7.2E-05,1.571079,0.785604,0.01,0.01
2024-08-12 20:05:26.0392112,2024-08-12 20:05:26.0393820,6E-05,-0.785316,1.1E-05,-2.355977,7.3E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:26.0472933,2024-08-12 20:05:26.0474686,5.5E-05,-0.78532,9E-06,-2.355971,7.5E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.0594040,2024-08-12 20:05:26.0595701,6.1E-05,-0.785318,1.1E-05,-2.355979,7.4E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:26.0674597,2024-08-12 20:05:26.0676494,5.5E-05,-0.78532,3E-06,-2.355973,7.3E-05,1.571081,0.785599,0.01,0.01
2024-08-12 20:05:26.0795726,2024-08-12 20:05:26.0797359,6.3E-05,-0.78532,1.1E-05,-2.355971,7.2E-05,1.571078,0.7856,0.01,0.01
2024-08-12 20:05:26.0876357,2024-08-12 20:05:26.0878151,5.5E-05,-0.785323,1.1E-05,-2.355971,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:26.0997463,2024-08-12 20:05:26.0999123,5.1E-05,-0.785318,1.1E-05,-2.355971,7.4E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:26.1078051,2024-08-12 20:05:26.1079638,5.5E-05,-0.78532,6E-06,-2.355969,7.2E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:26.1199302,2024-08-12 20:05:26.1201202,5.5E-05,-0.78532,1.1E-05,-2.355974,7.5E-05,1.571079,0.785597,0.01,0.01
2024-08-12 20:05:26.1279834,2024-08-12 20:05:26.1281446,5.5E-05,-0.785321,1.1E-05,-2.355977,7.5E-05,1.571081,0.785602,0.01,0.01
2024-08-12 20:05:26.1401007,2024-08-12 20:05:26.1402800,5.3E-05,-0.785315,9E-06,-2.355974,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.1481569,2024-08-12 20:05:26.1483182,6E-05,-0.78532,1.1E-05,-2.355971,7.2E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.1602707,2024-08-12 20:05:26.1604317,5.5E-05,-0.785316,1.1E-05,-2.355974,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.1683253,2024-08-12 20:05:26.1684818,5.8E-05,-0.785313,9E-06,-2.355969,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.1804409,2024-08-12 20:05:26.1806055,5.1E-05,-0.78532,6E-06,-2.355969,7.4E-05,1.571081,0.785601,0.01,0.01
2024-08-12 20:05:26.1884995,2024-08-12 20:05:26.1886653,5.5E-05,-0.785324,1.4E-05,-2.355974,7.4E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:26.2006100,2024-08-12 20:05:26.2007841,5.8E-05,-0.785323,9E-06,-2.355971,7.4E-05,1.571078,0.785602,0.01,0.01
2024-08-12 20:05:26.2086716,2024-08-12 20:05:26.2088360,6.1E-05,-0.785326,9E-06,-2.355971,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.2187326,2024-08-12 20:05:26.2189111,5.5E-05,-0.785318,9E-06,-2.355971,7.2E-05,1.571077,0.785602,0.01,0.01
2024-08-12 20:05:26.2267936,2024-08-12 20:05:26.2269611,5.5E-05,-0.785315,9E-06,-2.355977,7.2E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:26.2389033,2024-08-12 20:05:26.2390780,5.6E-05,-0.785319,1.1E-05,-2.355974,7.3E-05,1.571081,0.785602,0.01,0.01
2024-08-12 20:05:26.2469609,2024-08-12 20:05:26.2471265,5.8E-05,-0.785315,9E-06,-2.355971,7.4E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.2590820,2024-08-12 20:05:26.2592587,5.7E-05,-0.785319,6E-06,-2.355974,7.5E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:26.2671389,2024-08-12 20:05:26.2673369,5.5E-05,-0.78532,1.1E-05,-2.355977,7.5E-05,1.571078,0.785603,0.01,0.01
2024-08-12 20:05:26.2792601,2024-08-12 20:05:26.2794444,5.7E-05,-0.785313,9E-06,-2.355979,7.2E-05,1.571076,0.785603,0.01,0.01
2024-08-12 20:05:26.2873192,2024-08-12 20:05:26.2874933,5.3E-05,-0.785318,6E-06,-2.355974,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.2994299,2024-08-12 20:05:26.2996114,5.3E-05,-0.78532,1.1E-05,-2.355971,7.4E-05,1.571082,0.7856,0.01,0.01
2024-08-12 20:05:26.3074924,2024-08-12 20:05:26.3076706,5.5E-05,-0.785315,6E-06,-2.355977,7.4E-05,1.571079,0.785599,0.01,0.01
2024-08-12 20:05:26.3196103,2024-08-12 20:05:26.3198009,5.5E-05,-0.78532,1.1E-05,-2.355974,7.1E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:26.3276656,2024-08-12 20:05:26.3278366,5.6E-05,-0.785321,9E-06,-2.355969,7.3E-05,1.571081,0.785598,0.01,0.01
2024-08-12 20:05:26.3397816,2024-08-12 20:05:26.3399728,5.8E-05,-0.785326,6E-06,-2.355971,7.2E-05,1.571081,0.785597,0.01,0.01
2024-08-12 20:05:26.3478393,2024-08-12 20:05:26.3480097,5.4E-05,-0.785318,1.4E-05,-2.355977,7.3E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:26.3599511,2024-08-12 20:05:26.3601273,5.5E-05,-0.785315,1.1E-05,-2.355971,7.5E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:26.3680116,2024-08-12 20:05:26.3681885,5.5E-05,-0.785315,1.1E-05,-2.355974,7.4E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:26.3801284,2024-08-12 20:05:26.3803378,5.5E-05,-0.785315,9E-06,-2.355974,7.3E-05,1.571079,0.785598,0.01,0.01
2024-08-12 20:05:26.3881887,2024-08-12 20:05:26.3883638,5.8E-05,-0.785321,1.1E-05,-2.355977,7.3E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:26.4003084,2024-08-12 20:05:26.4004915,5.5E-05,-0.785319,9E-06,-2.355974,7.3E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:26.4083628,2024-08-12 20:05:26.4085362,5.8E-05,-0.78532,1.1E-05,-2.355979,7.5E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:26.4204856,2024-08-12 20:05:26.4206820,5.3E-05,-0.785323,9E-06,-2.355974,7.3E-05,1.571081,0.785604,0.01,0.01
2024-08-12 20:05:26.4386087,2024-08-12 20:05:26.4388771,5.8E-05,-0.785321,9E-06,-2.355977,7.5E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.4470486,2024-08-12 20:05:26.4472694,5.3E-05,-0.785315,1.4E-05,-2.355974,7.2E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:26.4591393,2024-08-12 20:05:26.4593543,5.3E-05,-0.785315,1.1E-05,-2.355974,7.3E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:26.4672346,2024-08-12 20:05:26.4674259,5.8E-05,-0.785315,9E-06,-2.355974,7.6E-05,1.571081,0.785597,0.01,0.01
2024-08-12 20:05:26.4794052,2024-08-12 20:05:26.4795925,5.5E-05,-0.785319,1.1E-05,-2.355974,7.3E-05,1.571079,0.785596,0.01,0.01
2024-08-12 20:05:26.4874662,2024-08-12 20:05:26.4876456,5.8E-05,-0.785318,9E-06,-2.355969,7.3E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:26.4996323,2024-08-12 20:05:26.4998663,5.5E-05,-0.785323,9E-06,-2.355977,7.2E-05,1.571081,0.785604,0.01,0.01
2024-08-12 20:05:26.5077384,2024-08-12 20:05:26.5079306,5.8E-05,-0.785318,6E-06,-2.355977,7.3E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:26.5199517,2024-08-12 20:05:26.5201511,5.8E-05,-0.785315,1.1E-05,-2.355979,7.3E-05,1.57108,0.785604,0.01,0.01
2024-08-12 20:05:26.5280653,2024-08-12 20:05:26.5282902,5.5E-05,-0.785318,1.1E-05,-2.355974,7.2E-05,1.571079,0.785604,0.01,0.01
2024-08-12 20:05:26.5403390,2024-08-12 20:05:26.5405336,5.5E-05,-0.785315,6E-06,-2.355971,7.4E-05,1.571081,0.785601,0.01,0.01
2024-08-12 20:05:26.5484478,2024-08-12 20:05:26.5486482,5.3E-05,-0.78532,1.1E-05,-2.355977,7.4E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:26.5606631,2024-08-12 20:05:26.5608693,5.5E-05,-0.785315,1.1E-05,-2.355974,7.2E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:26.5687767,2024-08-12 20:05:26.5689698,5.2E-05,-0.785318,9E-06,-2.355974,7.3E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:26.5788406,2024-08-12 20:05:26.5790241,5.5E-05,-0.785326,1.1E-05,-2.355971,7.2E-05,1.571081,0.785602,0.01,0.01
2024-08-12 20:05:26.5869178,2024-08-12 20:05:26.5871340,5.2E-05,-0.785321,1.4E-05,-2.355974,7.2E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:26.5990262,2024-08-12 20:05:26.5992236,5.8E-05,-0.785323,9E-06,-2.355974,7.5E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:26.6070873,2024-08-12 20:05:26.6072993,5.8E-05,-0.785318,1.1E-05,-2.355971,7.5E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:26.6192036,2024-08-12 20:05:26.6194337,5.6E-05,-0.785318,1.1E-05,-2.355974,7.4E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:26.6272625,2024-08-12 20:05:26.6274579,5.7E-05,-0.785324,9E-06,-2.355977,7.2E-05,1.571081,0.785602,0.01,0.01
2024-08-12 20:05:26.6394850,2024-08-12 20:05:26.6396974,5.8E-05,-0.78532,9E-06,-2.355974,7.4E-05,1.571082,0.785602,0.01,0.01
2024-08-12 20:05:26.6475494,2024-08-12 20:05:26.6477424,5.4E-05,-0.785318,9E-06,-2.355974,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:26.6596585,2024-08-12 20:05:26.6598657,5.3E-05,-0.785318,1.4E-05,-2.355977,7.3E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:26.6677203,2024-08-12 20:05:26.6679252,5.3E-05,-0.785318,1.1E-05,-2.355979,7.4E-05,1.57108,0.785599,0.01,0.01
2024-08-12 20:05:26.6798355,2024-08-12 20:05:26.6800532,5.5E-05,-0.785314,1.1E-05,-2.355977,7.3E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:26.6878970,2024-08-12 20:05:26.6880896,5.5E-05,-0.785316,1.4E-05,-2.355974,7.5E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:26.7000171,2024-08-12 20:05:26.7002386,5.8E-05,-0.785321,6E-06,-2.355974,7.5E-05,1.571081,0.785602,0.01,0.01
2024-08-12 20:05:26.7080780,2024-08-12 20:05:26.7082863,5.3E-05,-0.785313,6E-06,-2.355969,7.4E-05,1.571079,0.785602,0.01,0.01
2024-08-12 20:05:26.7201879,2024-08-12 20:05:26.7203871,5.3E-05,-0.785321,1.4E-05,-2.355974,7.4E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:26.7282434,2024-08-12 20:05:26.7284402,5.7E-05,-0.785315,1.1E-05,-2.355974,7.3E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:26.7403591,2024-08-12 20:05:26.7405429,5.5E-05,-0.785318,1.1E-05,-2.355974,7.3E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:26.7484169,2024-08-12 20:05:26.7486268,5.8E-05,-0.785323,1.1E-05,-2.355974,7.5E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:26.7605262,2024-08-12 20:05:26.7607041,5.3E-05,-0.785318,6E-06,-2.355974,7.4E-05,1.571081,0.785598,0.01,0.01
2024-08-12 20:05:26.7685866,2024-08-12 20:05:26.7687916,5.3E-05,-0.785323,1.1E-05,-2.355969,7.1E-05,1.571079,0.785597,0.01,0.01
2024-08-12 20:05:26.7786448,2024-08-12 20:05:26.7788067,5.8E-05,-0.785323,1.1E-05,-2.355974,7.4E-05,1.57108,0.785597,0.01,0.01
2024-08-12 20:05:26.7867045,2024-08-12 20:05:26.7868790,5.8E-05,-0.785315,6E-06,-2.355971,7.2E-05,1.57108,0.785596,0.01,0.01
2024-08-12 20:05:26.7988192,2024-08-12 20:05:26.7989974,5.7E-05,-0.78532,9E-06,-2.355974,7.4E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:26.8068796,2024-08-12 20:05:26.8070577,5.6E-05,-0.78531,1.1E-05,-2.355974,7.3E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:26.8189903,2024-08-12 20:05:26.8191817,5.5E-05,-0.785323,1.1E-05,-2.355971,7.3E-05,1.571078,0.7856,0.01,0.01
2024-08-12 20:05:26.8270483,2024-08-12 20:05:26.8272175,5.8E-05,-0.785321,9E-06,-2.355971,7.3E-05,1.57108,0.785599,0.01,0.01
2024-08-12 20:05:26.8391639,2024-08-12 20:05:26.8393275,5.2E-05,-0.78532,1.1E-05,-2.355979,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:26.8472215,2024-08-12 20:05:26.8473837,4.9E-05,-0.785315,9E-06,-2.355969,7.4E-05,1.57108,0.785596,0.01,0.01
2024-08-12 20:05:26.8593382,2024-08-12 20:05:26.8595087,5.8E-05,-0.785321,1.1E-05,-2.355974,7.3E-05,1.571081,0.785604,0.01,0.01
2024-08-12 20:05:26.8673964,2024-08-12 20:05:26.8675764,5.5E-05,-0.785319,6E-06,-2.355977,7.4E-05,1.571081,0.785604,0.01,0.01
2024-08-12 20:05:26.8795218,2024-08-12 20:05:26.8797179,5.3E-05,-0.785321,1.4E-05,-2.355977,7.3E-05,1.571079,0.785601,0.01,0.01
2024-08-12 20:05:26.8875713,2024-08-12 20:05:26.8877357,6.1E-05,-0.785318,1.1E-05,-2.355969,7.3E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:26.8996952,2024-08-12 20:05:26.8998769,5.5E-05,-0.785321,1.1E-05,-2.355974,7.4E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:26.9077555,2024-08-12 20:05:26.9079670,5.5E-05,-0.78532,6E-06,-2.355971,7.5E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:26.9198663,2024-08-12 20:05:26.9200343,5.8E-05,-0.785318,1.1E-05,-2.355977,7.4E-05,1.57108,0.785603,0.01,0.01
2024-08-12 20:05:26.9279322,2024-08-12 20:05:26.9281246,6.1E-05,-0.78532,6E-06,-2.355979,7.4E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:26.9400369,2024-08-12 20:05:26.9402142,5.8E-05,-0.785321,1.1E-05,-2.355977,7.3E-05,1.57108,0.785599,0.01,0.01
2024-08-12 20:05:26.9480941,2024-08-12 20:05:26.9482619,5.5E-05,-0.785315,1.1E-05,-2.355974,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:26.9602173,2024-08-12 20:05:26.9603946,5.5E-05,-0.785324,6E-06,-2.355974,7.5E-05,1.571081,0.785597,0.01,0.01
2024-08-12 20:05:26.9683572,2024-08-12 20:05:26.9685387,5.8E-05,-0.78532,1.1E-05,-2.355974,7.4E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:26.9786413,2024-08-12 20:05:26.9788496,6.1E-05,-0.785321,9E-06,-2.355974,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:26.9866942,2024-08-12 20:05:26.9868663,6E-05,-0.785321,1.1E-05,-2.355971,7.6E-05,1.571081,0.785603,0.01,0.01
2024-08-12 20:05:26.9988008,2024-08-12 20:05:26.9989592,5.5E-05,-0.785321,9E-06,-2.355974,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:27.0068606,2024-08-12 20:05:27.0070204,5.2E-05,-0.785318,6E-06,-2.355974,7.6E-05,1.57108,0.785602,0.01,0.01
2024-08-12 20:05:27.0189892,2024-08-12 20:05:27.0192040,5.3E-05,-0.785326,1.1E-05,-2.355974,7.3E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:27.0270449,2024-08-12 20:05:27.0272249,5E-05,-0.785318,9E-06,-2.355974,7.2E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:27.0391618,2024-08-12 20:05:27.0393448,5.3E-05,-0.785324,9E-06,-2.355974,7.4E-05,1.571079,0.785599,0.01,0.01
2024-08-12 20:05:27.0472201,2024-08-12 20:05:27.0474041,5.7E-05,-0.785319,1.7E-05,-2.355971,7.4E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:27.0593260,2024-08-12 20:05:27.0594881,5.5E-05,-0.785318,9E-06,-2.355977,7.5E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:27.0673904,2024-08-12 20:05:27.0675669,5.5E-05,-0.785321,1.1E-05,-2.355974,7.3E-05,1.571079,0.785602,0.01,0.01
2024-08-12 20:05:27.0795020,2024-08-12 20:05:27.0796730,6E-05,-0.785323,9E-06,-2.355971,7.5E-05,1.57108,0.785601,0.01,0.01
2024-08-12 20:05:27.0875566,2024-08-12 20:05:27.0877186,5.8E-05,-0.785315,1.4E-05,-2.355971,7.3E-05,1.571079,0.785604,0.01,0.01
2024-08-12 20:05:27.0996722,2024-08-12 20:05:27.0998458,5.3E-05,-0.785318,9E-06,-2.355977,7.3E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:27.1077310,2024-08-12 20:05:27.1079084,5.5E-05,-0.78532,1.1E-05,-2.355977,7.4E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:27.1198466,2024-08-12 20:05:27.1200247,5.5E-05,-0.785313,9E-06,-2.355977,7.5E-05,1.571081,0.785604,0.01,0.01
2024-08-12 20:05:27.1279042,2024-08-12 20:05:27.1280760,5.3E-05,-0.785318,1.4E-05,-2.355969,7.4E-05,1.571079,0.785604,0.01,0.01
2024-08-12 20:05:27.1400278,2024-08-12 20:05:27.1402083,6E-05,-0.785318,6E-06,-2.355971,7.4E-05,1.571079,0.785603,0.01,0.01
2024-08-12 20:05:27.1480761,2024-08-12 20:05:27.1482442,5.6E-05,-0.785318,9E-06,-2.355974,7.2E-05,1.57108,0.785605,0.01,0.01
2024-08-12 20:05:27.1601900,2024-08-12 20:05:27.1603585,5.3E-05,-0.785318,1.4E-05,-2.355971,7.3E-05,1.57108,0.785605,0.01,0.01
2024-08-12 20:05:27.1682529,2024-08-12 20:05:27.1684097,6.1E-05,-0.78532,1.1E-05,-2.355971,7.3E-05,1.57108,0.785605,0.01,0.01
2024-08-12 20:05:27.1803724,2024-08-12 20:05:27.1805404,5.5E-05,-0.785318,6E-06,-2.355974,7.3E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:27.1884298,2024-08-12 20:05:27.1886050,5.8E-05,-0.785321,1.1E-05,-2.355971,7.3E-05,1.571078,0.785597,0.01,0.01
2024-08-12 20:05:27.2005581,2024-08-12 20:05:27.2007632,5.8E-05,-0.785315,1.1E-05,-2.355977,7.3E-05,1.571081,0.785596,0.01,0.01
2024-08-12 20:05:27.2086046,2024-08-12 20:05:27.2087691,5.5E-05,-0.785313,1.1E-05,-2.355974,7.4E-05,1.57108,0.785596,0.01,0.01
2024-08-12 20:05:27.2186468,2024-08-12 20:05:27.2188130,5.6E-05,-0.78532,1.4E-05,-2.355979,7.4E-05,1.57108,0.785599,0.01,0.01
2024-08-12 20:05:27.2389087,2024-08-12 20:05:27.2390985,5.8E-05,-0.785316,9E-06,-2.355971,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:27.2469580,2024-08-12 20:05:27.2471291,5.5E-05,-0.785318,1.1E-05,-2.355977,7.5E-05,1.571081,0.785601,0.01,0.01
2024-08-12 20:05:27.2590731,2024-08-12 20:05:27.2592491,6E-05,-0.78532,9E-06,-2.355974,7.4E-05,1.57108,0.7856,0.01,0.01
2024-08-12 20:05:27.2671315,2024-08-12 20:05:27.2673098,5.7E-05,-0.785313,1.4E-05,-2.355974,7.5E-05,1.57108,0.785598,0.01,0.01
2024-08-12 20:05:27.2792554,2024-08-12 20:05:27.2794266,5.7E-05,-0.785318,1.1E-05,-2.355971,7.4E-05,1.571081,0.7856,0.01,0.01
2024-08-12 20:05:27.2873165,2024-08-12 20:05:27.2874867,5.5E-05,-0.785318,9E-06,-2.355974,7.5E-05,1.571079,0.7856,0.01,0.01
2024-08-12 20:05:27.2994447,2024-08-12 20:05:27.2996295,5.5E-05,-0.785315,9E-06,-2.355971,7.3E-05,1.571081,0.785602,0.01,0.01
