ts_in,ts_out,JointPosition1,JointPosition2,JointPosition3,JointPosition4,JointPosition5,JointPosition6,JointPosition7,GripperData_Width,GripperData_Speed
2024-08-12 19:34:26.0196015,2024-08-12 19:34:26.0197389,0.000043,-0.785363,-0.000005,-2.356418,-0.000116,1.570623,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:26.0276738,2024-08-12 19:34:26.0277847,0.000040,-0.785358,-0.000010,-2.356421,-0.000117,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.0397471,2024-08-12 19:34:26.0398333,0.000040,-0.785358,-0.000007,-2.356421,-0.000117,1.570624,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.0478115,2024-08-12 19:34:26.0479198,0.000043,-0.785363,-0.000007,-2.356421,-0.000118,1.570624,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:26.0599397,2024-08-12 19:34:26.0600623,0.000042,-0.785369,-0.000007,-2.356424,-0.000118,1.570624,0.785595,0.010000000000000,0.010000
2024-08-12 19:34:26.0679933,2024-08-12 19:34:26.0680768,0.000048,-0.785363,-0.000010,-2.356416,-0.000118,1.570625,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:26.0801062,2024-08-12 19:34:26.0802129,0.000041,-0.785361,-0.000007,-2.356416,-0.000117,1.570627,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:26.0881572,2024-08-12 19:34:26.0882460,0.000043,-0.785358,-0.000003,-2.356418,-0.000118,1.570624,0.785586,0.010000000000000,0.010000
2024-08-12 19:34:26.1002802,2024-08-12 19:34:26.1004048,0.000040,-0.785361,-0.000005,-2.356418,-0.000116,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.1083352,2024-08-12 19:34:26.1084455,0.000043,-0.785361,-0.000005,-2.356421,-0.000116,1.570624,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:26.1204543,2024-08-12 19:34:26.1205748,0.000040,-0.785363,-0.000005,-2.356416,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.1285184,2024-08-12 19:34:26.1286182,0.000040,-0.785358,-0.000005,-2.356418,-0.000117,1.570623,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.1406321,2024-08-12 19:34:26.1407297,0.000042,-0.785363,-0.000005,-2.356416,-0.000117,1.570625,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:26.1486936,2024-08-12 19:34:26.1487841,0.000046,-0.785358,-0.000010,-2.356421,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.1587529,2024-08-12 19:34:26.1588576,0.000041,-0.785358,-0.000007,-2.356416,-0.000116,1.570624,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.1668217,2024-08-12 19:34:26.1669532,0.000043,-0.785369,-0.000010,-2.356416,-0.000117,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.1789357,2024-08-12 19:34:26.1790292,0.000042,-0.785361,-0.000010,-2.356418,-0.000117,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.1992030,2024-08-12 19:34:26.1993218,0.000044,-0.785363,-0.000007,-2.356418,-0.000116,1.570623,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.2072598,2024-08-12 19:34:26.2073623,0.000043,-0.785363,-0.000007,-2.356416,-0.000116,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.2193746,2024-08-12 19:34:26.2194721,0.000042,-0.785363,-0.000007,-2.356418,-0.000117,1.570624,0.785591,0.010000000000000,0.010000
2024-08-12 19:34:26.2274483,2024-08-12 19:34:26.2275507,0.000043,-0.785366,-0.000007,-2.356418,-0.000117,1.570624,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:26.2395639,2024-08-12 19:34:26.2396901,0.000042,-0.785361,-0.000005,-2.356416,-0.000118,1.570627,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.2476244,2024-08-12 19:34:26.2477284,0.000042,-0.785361,-0.000005,-2.356421,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.2597484,2024-08-12 19:34:26.2598623,0.000045,-0.785361,-0.000010,-2.356413,-0.000117,1.570625,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.2678055,2024-08-12 19:34:26.2679060,0.000043,-0.785358,-0.000007,-2.356416,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.2799317,2024-08-12 19:34:26.2800343,0.000043,-0.785361,-0.000010,-2.356418,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.2879954,2024-08-12 19:34:26.2881074,0.000040,-0.785363,-0.000007,-2.356424,-0.000116,1.570624,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.3001136,2024-08-12 19:34:26.3002069,0.000037,-0.785356,-0.000005,-2.356418,-0.000117,1.570624,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.3081768,2024-08-12 19:34:26.3082805,0.000038,-0.785363,-0.000005,-2.356424,-0.000117,1.570627,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:26.3203017,2024-08-12 19:34:26.3204038,0.000046,-0.785363,-0.000007,-2.356424,-0.000118,1.570624,0.785589,0.010000000000000,0.010000
2024-08-12 19:34:26.3283716,2024-08-12 19:34:26.3284732,0.000038,-0.785361,-0.000010,-2.356416,-0.000115,1.570625,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.3406071,2024-08-12 19:34:26.3407360,0.000045,-0.785361,-0.000007,-2.356418,-0.000118,1.570624,0.785595,0.010000000000000,0.010000
2024-08-12 19:34:26.3486674,2024-08-12 19:34:26.3487523,0.000043,-0.785353,-0.000007,-2.356421,-0.000117,1.570624,0.785594,0.010000000000000,0.010000
2024-08-12 19:34:26.3587175,2024-08-12 19:34:26.3588082,0.000043,-0.785362,-0.000009,-2.356416,-0.000115,1.570625,0.785587,0.010000000000000,0.010000
2024-08-12 19:34:26.3667924,2024-08-12 19:34:26.3668985,0.000043,-0.785359,-0.000010,-2.356418,-0.000117,1.570623,0.785590,0.010000000000000,0.010000
2024-08-12 19:34:26.3789027,2024-08-12 19:34:26.3789988,0.000040,-0.785361,-0.000005,-2.356416,-0.000116,1.570624,0.785593,0.010000000000000,0.010000
2024-08-12 19:34:26.3869661,2024-08-12 19:34:26.3870682,0.000040,-0.785363,-0.000007,-2.356421,-0.000116,1.570625,0.785588,0.010000000000000,0.010000
2024-08-12 19:34:26.3990840,2024-08-12 19:34:26.3991801,0.000040,-0.785366,-0.000010,-2.356418,-0.000118,1.570625,0.785587,0.010000000000000,0.010000
2024-08-12 19:34:26.4071479,2024-08-12 19:34:26.4072475,0.000046,-0.785361,-0.000010,-2.356418,-0.000117,1.570624,0.785592,0.010000000000000,0.010000
2024-08-12 19:34:26.4192406,2024-08-12 19:34:26.4193454,0.000043,-0.785361,-0.000007,-2.356418,-0.000116,1.570625,0.785592,0.010000000000000,0.010000
